city,locality_standard,location_raw,bhk,bhk_category,total_sqft_clean,sqft_parse_method,size_bucket,bath,balcony,price_lakhs,price_inr,price_per_sqft,area_type,availability_bucket,age_bucket,quality_flag,quality_flag_detail,locality_tier
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,2500.0,plain,2500+ sqft,3.0,2.0,313.0,31300000.0,12520.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Dooravani Nagar,Dooravani Nagar,3.0,3 BHK,1578.0,plain,1500-2500 sqft,3.0,1.0,180.0,18000000.0,11406.84410646388,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Mysore Road,Mysore Road,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,1.0,48.95,4895000.0,4799.019607843137,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Jigani,Jigani,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,1.0,40.0,4000000.0,3921.5686274509803,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Koramangala,Koramangala,2.0,2 BHK,1253.0,plain,1000-1500 sqft,2.0,1.0,102.0,10200000.0,8140.462889066241,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,JCR Layout,JCR Layout,2.0,2 BHK,1180.0,plain,1000-1500 sqft,2.0,2.0,42.0,4200000.0,3559.322033898305,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Nehru Nagar,Nehru Nagar,2.0,2 BHK,961.0,plain,500-1000 sqft,2.0,2.0,38.0,3800000.0,3954.2143600416234,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kanakapura,Kanakapura,3.0,3 BHK,1419.0,plain,1000-1500 sqft,3.0,3.0,75.0,7500000.0,5285.412262156448,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Harlur,Harlur,3.0,3 BHK,1709.0,plain,1500-2500 sqft,3.0,2.0,150.0,15000000.0,8777.062609713283,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Papareddipalya,Papareddipalya,2.0,2 BHK,1600.0,plain,1500-2500 sqft,2.0,0.0,115.0,11500000.0,7187.5,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Venkatapura,Venkatapura,1.0,1 BHK,416.0,plain,<500 sqft,1.0,1.0,18.5,1850000.0,4447.115384615385,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sanjay nagar,Sanjay nagar,2.0,2 BHK,1100.0,plain,1000-1500 sqft,2.0,2.0,98.0,9800000.0,8909.09090909091,Carpet  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,HSR Layout,HSR Layout,3.0,3 BHK,1430.0,plain,1000-1500 sqft,2.0,1.0,65.0,6500000.0,4545.454545454545,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Sneha Colony,Sneha Colony,2.0,2 BHK,1260.0,plain,1000-1500 sqft,2.0,2.0,45.0,4500000.0,3571.4285714285716,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,RMV Extension,RMV Extension,3.0,3 BHK,1630.0,plain,1500-2500 sqft,3.0,2.0,85.0,8500000.0,5214.7239263803685,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1249.0,plain,1000-1500 sqft,3.0,2.0,44.71,4471000.0,3579.663730984788,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kalena Agrahara,Kalena Agrahara,3.0,3 BHK,1450.0,plain,1000-1500 sqft,2.0,3.0,85.0,8500000.0,5862.068965517241,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Konanakunte,Konanakunte,3.0,3 BHK,2791.0,plain,2500+ sqft,3.0,1.0,223.0,22300000.0,7989.967753493372,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hosapalya,Hosapalya,1.0,1 BHK,600.0,plain,500-1000 sqft,1.0,0.0,90.0,9000000.0,15000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Ashwini layout,Ashwini layout,1.0,1 BHK,834.0,plain,500-1000 sqft,1.0,1.0,60.0,6000000.0,7194.244604316546,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Doddagubbi,Doddagubbi,3.0,3 BHK,1125.0,plain,1000-1500 sqft,4.0,1.0,70.0,7000000.0,6222.222222222223,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Arekere,Arekere,3.0,3 BHK,2060.0,plain,1500-2500 sqft,3.0,2.0,140.0,14000000.0,6796.116504854369,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Malleshwaram,Malleshwaram,7.0,5+ BHK,12000.0,plain,2500+ sqft,7.0,3.0,2200.0,220000000.0,18333.333333333332,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Gottigere,Gottigere,2.0,2 BHK,891.0,plain,500-1000 sqft,2.0,1.0,25.0,2500000.0,2805.8361391694725,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1133.0,plain,1000-1500 sqft,2.0,1.0,49.07,4907000.0,4330.979699911739,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bisuvanahalli,Bisuvanahalli,3.0,3 BHK,1075.0,plain,1000-1500 sqft,2.0,1.0,37.0,3700000.0,3441.860465116279,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sector 6 HSR Layout,Sector 6 HSR Layout,4.0,4 BHK,3000.0,plain,2500+ sqft,5.0,2.0,260.0,26000000.0,8666.666666666666,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Brookefield,Brookefield,4.0,4 BHK,2440.0,plain,1500-2500 sqft,5.0,2.0,425.0,42500000.0,17418.032786885247,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Vidyaranyapura,Vidyaranyapura,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,2.0,55.0,5500000.0,4583.333333333333,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Thanisandra,Thanisandra,2.0,2 BHK,1075.0,plain,1000-1500 sqft,2.0,2.0,45.8,4580000.0,4260.46511627907,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kaggadasapura,Kaggadasapura,2.0,2 BHK,1140.0,plain,1000-1500 sqft,2.0,2.0,40.0,4000000.0,3508.7719298245615,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Margondanahalli,Margondanahalli,5.0,5+ BHK,940.0,plain,500-1000 sqft,4.0,2.0,150.0,15000000.0,15957.446808510638,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,ITI Layout,ITI Layout,6.0,5+ BHK,2160.0,plain,1500-2500 sqft,5.0,1.0,250.0,25000000.0,11574.074074074075,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1090.0,plain,1000-1500 sqft,2.0,1.0,42.0,4200000.0,3853.211009174312,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,R.T. Nagar,R.T. Nagar,4.0,4 BHK,1500.0,plain,1500-2500 sqft,4.0,1.0,70.0,7000000.0,4666.666666666667,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Whitefield,Whitefield,4.0,4 BHK,4104.0,plain,2500+ sqft,4.0,2.0,360.0,36000000.0,8771.929824561403,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,1790.0,plain,1500-2500 sqft,3.0,,100.0,10000000.0,5586.592178770949,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hebbal,Hebbal,3.0,3 BHK,1920.0,plain,1500-2500 sqft,3.0,2.0,134.0,13400000.0,6979.166666666667,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,HRBR Layout,HRBR Layout,2.0,2 BHK,1374.0,plain,1000-1500 sqft,2.0,2.0,95.0,9500000.0,6914.1193595342065,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bannerghatta Road,Bannerghatta Road,3.0,3 BHK,1445.0,plain,1000-1500 sqft,3.0,2.0,95.0,9500000.0,6574.39446366782,Carpet  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kanakapura,Kanakapura,1.0,1 BHK,711.0,plain,500-1000 sqft,1.0,1.0,36.0,3600000.0,5063.291139240507,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Tumkur Road,Tumkur Road,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,3.0,95.0,9500000.0,6333.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,1720.0,plain,1500-2500 sqft,3.0,3.0,100.0,10000000.0,5813.953488372093,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Vasanthapura,Vasanthapura,3.0,3 BHK,1400.0,plain,1000-1500 sqft,3.0,2.0,60.0,6000000.0,4285.714285714285,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kundalahalli,Kundalahalli,2.0,2 BHK,1030.0,plain,1000-1500 sqft,2.0,2.0,49.0,4900000.0,4757.281553398058,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Mysore Road,Mysore Road,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,1.0,85.0,8500000.0,7083.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hosahalli,Hosahalli,3.0,3 BHK,1375.0,plain,1000-1500 sqft,3.0,2.0,70.0,7000000.0,5090.909090909091,Carpet  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hegde Nagar,Hegde Nagar,2.0,2 BHK,1050.0,plain,1000-1500 sqft,1.0,,56.0,5600000.0,5333.333333333333,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Jalahalli,Jalahalli,3.0,3 BHK,2250.0,plain,1500-2500 sqft,3.0,2.0,160.0,16000000.0,7111.111111111111,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bellandur,Bellandur,2.0,2 BHK,1000.0,plain,1000-1500 sqft,2.0,2.0,50.0,5000000.0,5000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Jalahalli West,Jalahalli West,1.0,1 BHK,469.0,plain,<500 sqft,1.0,0.0,25.0,2500000.0,5330.490405117271,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Marathahalli,Marathahalli,4.0,4 BHK,3800.0,plain,2500+ sqft,4.0,3.0,250.0,25000000.0,6578.9473684210525,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kambipura,Kambipura,2.0,2 BHK,883.0,plain,500-1000 sqft,2.0,1.0,29.0,2900000.0,3284.2582106455266,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,GM Palaya,GM Palaya,3.0,3 BHK,1820.0,plain,1500-2500 sqft,2.0,3.0,86.0,8600000.0,4725.274725274725,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Singasandra,Singasandra,3.0,3 BHK,1440.0,plain,1000-1500 sqft,2.0,3.0,65.0,6500000.0,4513.888888888889,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,near Ramanashree California resort,near Ramanashree California resort,6.0,5+ BHK,3600.0,plain,2500+ sqft,4.0,1.0,160.0,16000000.0,4444.444444444444,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Malleshwaram,Malleshwaram,4.0,4 BHK,2500.0,plain,2500+ sqft,5.0,2.0,325.0,32500000.0,13000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Mahadevpura,Mahadevpura,2.0,2 BHK,1225.0,plain,1000-1500 sqft,2.0,2.0,48.0,4800000.0,3918.3673469387754,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,"6th block banashankari 3rd stage, 100 feet ORR","6th block banashankari 3rd stage, 100 feet ORR",3.0,3 BHK,4000.0,plain,2500+ sqft,3.0,1.0,660.0,66000000.0,16500.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Chikkalasandra,Chikkalasandra,2.0,2 BHK,875.0,plain,500-1000 sqft,2.0,3.0,52.8,5280000.0,6034.285714285715,Carpet  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Jalahalli East,Jalahalli East,1.0,1 BHK,750.0,plain,500-1000 sqft,1.0,2.0,40.0,4000000.0,5333.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,6th Phase JP Nagar,6th Phase JP Nagar,2.0,2 BHK,1180.0,plain,1000-1500 sqft,2.0,3.0,80.0,8000000.0,6779.661016949152,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Haralur Road,Haralur Road,2.0,2 BHK,1194.0,plain,1000-1500 sqft,2.0,2.0,47.0,4700000.0,3936.348408710218,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hennur Road,Hennur Road,3.0,3 BHK,1500.0,plain,1500-2500 sqft,2.0,2.0,62.0,6200000.0,4133.333333333333,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Poornapragna Housing Society Layout,Poornapragna Housing Society Layout,2.0,2 BHK,1160.0,plain,1000-1500 sqft,2.0,2.0,52.2,5220000.0,4500.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Arekere,Arekere,9.0,5+ BHK,1123031.25,unit_convert:perch,2500+ sqft,9.0,,265.0,26500000.0,23.596850043131035,Built-up  Area,Ready to move,Not available in source data,Invalid,Invalid:implausible_price_per_sqft,Tier 2 - Mid-market
Bengaluru,Hosakerehalli,Hosakerehalli,3.0,3 BHK,2378.0,plain,1500-2500 sqft,3.0,1.0,262.0,26200000.0,11017.661900756939,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Sarjapur,Sarjapur,2.0,2 BHK,1128.0,plain,1000-1500 sqft,2.0,1.0,60.0,6000000.0,5319.148936170212,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hebbal,Hebbal,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,1.0,150.0,15000000.0,10000.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Huskur,Huskur,3.0,3 BHK,1220.0,plain,1000-1500 sqft,2.0,1.0,35.23,3522999.9999999995,2887.7049180327863,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sarjapur  Road,Sarjapur  Road,2.0,2 BHK,1210.0,plain,1000-1500 sqft,2.0,2.0,58.0,5800000.0,4793.388429752066,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kanakpura Road,Kanakpura Road,3.0,3 BHK,1100.0,plain,1000-1500 sqft,2.0,1.0,58.0,5800000.0,5272.727272727273,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bommasandra,Bommasandra,3.0,3 BHK,1200.0,plain,1000-1500 sqft,3.0,2.0,46.0,4600000.0,3833.3333333333335,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Haralur Road,Haralur Road,4.0,4 BHK,3385.0,plain,2500+ sqft,5.0,,260.0,26000000.0,7680.945347119646,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Nagondanahalli,Nagondanahalli,3.0,3 BHK,1641.0,plain,1500-2500 sqft,3.0,2.0,66.0,6600000.0,4021.9378427787933,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Horamavu Agara,Horamavu Agara,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,1.0,45.0,4500000.0,3750.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1260.0,plain,1000-1500 sqft,2.0,1.0,67.39,6739000.0,5348.412698412699,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Mahadevpura,Mahadevpura,3.0,3 BHK,1720.0,plain,1500-2500 sqft,3.0,3.0,78.0,7800000.0,4534.883720930233,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Yelahanka,Yelahanka,2.0,2 BHK,1132.5,range_midpoint,1000-1500 sqft,2.0,0.0,48.13,4813000.0,4249.889624724062,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Yelahanka,Yelahanka,2.0,2 BHK,1210.0,plain,1000-1500 sqft,2.0,1.0,45.98,4598000.0,3800.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Indira Nagar,Indira Nagar,4.0,4 BHK,2200.0,plain,1500-2500 sqft,4.0,2.0,200.0,20000000.0,9090.90909090909,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bisuvanahalli,Bisuvanahalli,3.0,3 BHK,1075.0,plain,1000-1500 sqft,2.0,1.0,45.0,4500000.0,4186.046511627907,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1702.0,plain,1500-2500 sqft,3.0,2.0,130.0,13000000.0,7638.07285546416,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Shanthala Nagar,Shanthala Nagar,2.0,2 BHK,1630.0,plain,1500-2500 sqft,2.0,2.0,200.0,20000000.0,12269.938650306749,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1141.0,plain,1000-1500 sqft,2.0,2.0,38.55,3854999.9999999995,3378.6152497808935,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Shantiniketan Layout,Shantiniketan Layout,3.0,3 BHK,2072.0,plain,1500-2500 sqft,3.0,2.0,108.0,10800000.0,5212.355212355213,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,JP Nagar,JP Nagar,5.0,5+ BHK,5520.0,range_midpoint,2500+ sqft,,,375.0,37500000.0,6793.478260869565,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Herohalli,Herohalli,3.0,3 BHK,1200.0,plain,1000-1500 sqft,2.0,0.0,70.0,7000000.0,5833.333333333333,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Teachers Colony,Teachers Colony,3.0,3 BHK,1350.0,plain,1000-1500 sqft,3.0,0.0,77.0,7700000.0,5703.7037037037035,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Bettahalsoor,Bettahalsoor,4.0,4 BHK,4046.0,range_midpoint,2500+ sqft,4.0,0.0,445.0,44500000.0,10998.517053880376,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Srinivasa Nagar,Srinivasa Nagar,3.0,3 BHK,1180.0,plain,1000-1500 sqft,2.0,2.0,78.34,7834000.0,6638.983050847458,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Yelahanka,Yelahanka,3.0,3 BHK,35000.0,plain,2500+ sqft,3.0,3.0,130.0,13000000.0,371.42857142857144,Built-up  Area,Ready to move,Not available in source data,Invalid,Invalid:implausible_price_per_sqft,Tier 2 - Mid-market
Bengaluru,Langford Town,Langford Town,2.0,2 BHK,1355.0,plain,1000-1500 sqft,2.0,2.0,115.0,11500000.0,8487.084870848708,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Sulthangunta,Sulthangunta,1.0,1 BHK,600.0,plain,500-1000 sqft,1.0,0.0,50.0,5000000.0,8333.333333333334,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hormavu,Hormavu,7.0,5+ BHK,1200.0,plain,1000-1500 sqft,7.0,,150.0,15000000.0,12500.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Bannerghatta Road,Bannerghatta Road,3.0,3 BHK,1640.0,plain,1500-2500 sqft,2.0,1.0,120.0,12000000.0,7317.073170731707,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
